@relation popular

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 {0, 1}
@attribute a17 {0, 1}
@attribute a18 {0, 1}
@attribute a19 {0, 1}

@data
15,2463.375,1100,-0.222041063,1424,4.56741573,4,3523.95,7562.5,0.162739639,22,5,2967.043644,16300,0.049157303,0,0,1,1
9,2911.23825,523,-0.266082154,1172,4.061433447,-1,3577.125727,3887.375,0.096511807,14,7,3203.744676,27300,0.038395904,1,0,0,1
3,0,2000,-0.205092593,460,4.632608696,-1,8724.650811,2000,0.291259019,30,10,3421.168034,0,0.080434783,0,0,1,0
0,1100,0,-0.153125,529,4.510396975,217,7200,0,0.096442688,11,6,2897.62854,1100,0.041587902,0,0,0,1
2,0,946,-0.177083333,192,4.984375,4,3357.176471,946,0.151190476,5,6,1991.310245,0,0.041666667,0,0,0,0
3,0,1100,-0.1625,195,4.61025641,4,4593.149215,1350,0.119534632,6,6,3104.434806,0,0.041025641,1,0,0,0
3,3243.590753,1200,-0.425,461,4.681127983,-1,8874.007463,2650,0.117880334,14,7,5745.775658,128900,0.039045553,0,1,0,0
0,0,0,-0.229292929,402,4.883084577,-1,5488.337732,0,0.106291229,12,6,3562.915915,0,0.034825871,0,0,0,1
4,0,889,-0.25952381,317,4.630914827,4,3255.089319,8844.5,0.172098626,8,10,1938.498124,0,0.044164038,1,0,0,0
5,0,7900,-0.347222222,713,4.451612903,217,3725,7900,0.147905012,7,6,2254.899893,0,0.047685835,0,0,1,0
1,2581.125,7500,-0.296180556,895,4.642458101,4,6504.032787,7500,0.100210678,12,5,3666.957494,9800,0.044692737,0,0,0,1
3,0,777,-0.245833333,893,4.804031355,-1,5145.333333,777,0.239368259,9,10,2826.466006,0,0.039193729,0,1,0,1
5,989,7700,-0.325,127,4.283464567,-1,11322.3125,7700,-0.04047619,5,9,6264.951764,989,0.023622047,0,0,0,0
7,2256.814815,795,-0.308728309,1693,4.729474306,-1,3589.0448,6510.8,0.084560565,30,4,3020.120378,42300,0.025989368,0,0,0,0
1,0,1400,-0.307449495,1491,4.718309859,-1,3783.524398,1400,0.080058077,17,8,2096.660283,0,0.030181087,0,0,0,0
3,1972.049919,1600,-0.14280303,422,4.40521327,4,3588.454427,2100,0.201082251,8,8,2739.326496,5300,0.066350711,0,0,0,0
3,2605.778571,4200,-0.278333333,190,4.505263158,-1,9491.007576,4200,0.1175,13,10,4847.619499,12300,0.026315789,0,0,0,1
4,0,1500,-0.211507937,623,4.425361156,4,3409.183231,4100,0.176804584,4,5,2389.367239,0,0.04975923,0,0,0,0
3,0,822,-0.372979798,728,4.467032967,217,6000,822,0.012755805,5,8,3583.375424,0,0.048076923,0,0,0,1
7,0,1000,-0.21984127,912,5.183114035,-1,7759.613208,2085.714286,0.116177572,7,6,3378.183912,0,0.026315789,0,0,0,0
5,0,1100,-0.308564815,2365,4.838477801,4,4157.544236,1620,0.209809964,102,9,2612.505928,0,0.060465116,0,0,0,1
2,1502.877551,865,-0.153418803,962,5.127858628,-1,3658.885,1332.5,0.006931436,7,5,2686.657696,12200,0.015592516,0,1,0,0
4,3094.777682,3800,-0.175694444,917,4.902944384,-1,5335.41954,4533.333333,0.164099955,7,4,3801.525369,210300,0.035986914,0,0,0,1
3,1610.371429,1300,-0.268518519,731,4.857729138,-1,3529.36651,2550,0.148702201,44,6,2585.739063,7500,0.017783858,0,0,0,1
1,0,1300,-0.120833333,313,4.581469649,217,2563.862138,1300,0.216145833,4,4,1569.928426,0,0.047923323,1,0,0,1
6,1856.788732,838,-0.507407407,331,4.933534743,4,3268.509084,4169,0.023406479,7,4,2526.036292,15800,0.042296073,0,0,0,0
0,1112.666667,0,-0.2725,665,4.954887218,-1,3393.367028,0,0.102561768,4,7,1995.807722,2100,0.031578947,0,1,0,0
4,1927.25,833,-0.284126984,287,4.81533101,-1,8300,6344.333333,0.047045855,8,10,3633.06579,2200,0.031358885,0,0,1,1
6,0,1400,-0.330897436,285,4.571929825,4,7474.941176,22450,0.080726767,8,9,4215.476886,0,0.052631579,0,0,0,1
0,0,0,-0.196111111,502,4.828685259,-1,12415.26667,0,0.178800197,9,10,4232.822049,0,0.053784861,0,0,0,1
4,2438.793594,896,-0.118333333,706,4.798866856,-1,3799.224242,1665.333333,0.124114358,4,5,3207.117507,26900,0.02266289,0,0,0,1
1,2389.444444,1200,-0.391666667,166,4.734939759,-1,6893.176535,1200,0.141666667,2,5,4863.961668,22800,0.048192771,0,0,0,0
2,0,1900,-0.395833333,145,4.834482759,217,4285.052632,1900,0.223611111,3,7,2637.566037,0,0.027586207,0,0,0,0
5,0,7200,-0.4,163,4.644171779,4,9526.606061,7200,0.182142857,6,10,3394.254923,0,0.042944785,0,1,0,1
1,1160.1,1000,-0.20625,351,5,-1,3390.922581,1000,0.018948413,7,5,2171.171098,1700,0.014245014,1,0,0,1
4,0,17700,-0.367708333,498,4.626506024,4,9913.39604,17700,0.160010163,28,9,3577.904148,0,0.044176707,0,1,0,0
4,1400,7300,-0.42585034,391,4.716112532,-1,82850,51200,0.077376247,21,8,15279.81638,1400,0.033248082,0,1,0,1
1,0,1100,-0.321291209,636,4.635220126,4,8543.935433,1100,0.466500781,42,10,4195.34725,0,0.06918239,0,0,0,1
0,1736.470588,0,-0.153030303,617,5.100486224,-1,3470.715328,0,0.085977746,11,5,2377.391721,5600,0.04376013,0,0,0,0
5,0,2600,-0.209027778,292,4.657534247,217,4750,11666.66667,0.113492685,6,8,1995.494801,0,0.04109589,0,0,0,1
4,0,1700,-0.349861111,423,4.361702128,4,4038.25,2350,0.1033652,5,10,2530.673484,0,0.037825059,0,1,0,1
0,1113.5,0,-0.325257202,1410,5.026950355,-1,3585.166667,0,0.092319504,24,6,2574.977451,1400,0.043262411,0,1,0,0
3,0,3000,-0.356944444,270,4.97037037,4,8600.974659,3000,0.186904762,19,7,3696.634461,0,0.033333333,0,0,0,1
0,1078.181818,0,-0.293055556,823,4.974483597,-1,3571.268128,0,0.083611111,14,8,2178.095926,1300,0.029161604,1,0,0,1
1,2391.634887,766,-0.312121212,755,4.548344371,-1,3408.625306,766,0.095354191,2,3,2944.482034,77200,0.051655629,1,0,0,0
5,2068.512552,1100,-0.184534252,1152,4.472222222,-1,3814.056604,2100,0.167047481,7,5,2991.414067,27700,0.045138889,0,0,0,1
2,3276.309954,2800,-0.433333333,244,4.594262295,-1,3582.221409,3100,0.09047619,3,3,3420.799343,13300,0.028688525,0,0,0,0
5,517,517,-0.28855245,1253,4.202713488,-1,3727.219512,1110.6,0.219442076,15,5,2309.82929,517,0.049481245,0,0,0,0
0,2378.785388,0,-0.207738095,536,4.809701493,4,6350,0,0.122050046,9,9,3406.572722,14200,0.035447761,0,0,0,0
5,0,13000,-0.3,344,4.625,-1,5091.540793,13000,-0.022294372,8,7,2279.421929,0,0.031976744,1,0,0,1
0,2282.340909,0,-0.119642857,149,4.516778523,4,3314.457098,0,0.147440476,1,5,3029.19204,7200,0.046979866,0,0,0,1
5,2595.576857,1500,-0.4,284,4.538732394,4,4908.168338,2350,0.18008658,7,5,3909.989013,35800,0.045774648,0,0,0,0
2,2010.130435,3700,-0.35,155,4.819354839,-1,7504.441681,3700,0.2625,13,7,3370.854916,7100,0.032258065,0,0,0,0
1,0,4500,-0.241666667,321,4.682242991,4,3303.575232,4500,0.093939394,11,5,2117.432254,0,0.015576324,0,0,0,1
1,1805.28125,1000,-0.425,342,4.704678363,-1,3535.942862,1000,0.055952381,1,5,2430.7661,6600,0.020467836,0,0,0,0
5,0,867,-0.4,503,4.166998012,4,3317.393223,3722.333333,0.186125203,6,7,2351.997704,0,0.033797217,0,0,0,1
1,2547.6,10300,-0.198824786,328,4.204268293,-1,7472.613984,10300,0.167812473,6,8,3963.346916,21700,0.067073171,0,0,0,0
2,0,2700,-0.241666667,421,4.548693587,4,11684,2700,0.18045977,16,6,5485.169814,0,0.033254157,0,0,0,1
0,0,0,-0.270833333,525,4.855238095,4,4989.071429,0,0.169662698,4,6,2748.83754,0,0.034285714,0,1,0,1
1,1490.75,3200,-0.192708333,828,4.620772947,4,3243.761402,3200,0.217823726,23,6,2395.923885,4300,0.043478261,1,0,0,1
6,1327.724138,1500,-0.194907407,733,5.080491132,-1,4779.850746,2150,0.008134921,6,8,2497.021107,4000,0.015006821,0,0,0,0
1,0,5200,-0.321296296,325,4.418461538,-1,5147.777778,5200,0.03727904,6,8,3007.419881,0,0.030769231,0,0,0,1
1,0,12100,-0.3125,235,4.391489362,217,8475.238095,12100,0.172107438,3,7,2917.190009,0,0.055319149,1,0,0,0
5,1837.515789,6500,-0.472222222,109,4.935779817,-1,5149.857143,32866.66667,0.065151515,7,10,3308.847953,44700,0.036697248,0,0,0,1
4,1570.114754,1500,-0.261111111,1167,4.453299057,-1,5606.445109,1550,0.273470048,11,8,3575.291855,3800,0.068551842,0,0,0,0
4,1900.444444,3200,-0.167279942,589,4.628183362,-1,3585.674379,7200,0.115394517,7,8,2662.529478,5100,0.045840407,1,0,0,1
11,1415.72549,613,-0.200520833,2123,4.705605276,-1,4884.926566,3040.2,0.147663722,17,10,3105.0474,4100,0.041921809,0,0,0,0
2,0,668,-0.487962963,894,4.42393736,217,4100.587467,1134,0.049108905,4,5,2765.857472,0,0.048098434,0,0,1,1
2,1639.419619,3100,-0.266666667,361,5.551246537,-1,3409.129237,3650,0.065108225,13,6,2571.858009,12500,0.033240997,0,0,0,0
5,0,1100,-0.268650794,734,4.880108992,-1,4314.275258,15820,0.01104662,13,7,2254.844866,0,0.032697548,0,0,0,1
3,1200,1100,-0.159083851,1180,4.750847458,-1,4454.681818,1750,0.038731987,10,9,2627.638415,1300,0.022033898,0,0,0,1
6,1531.009009,814,-0.45,333,4.792792793,-1,3413.302575,4035.666667,-0.037575758,12,3,2700.038559,17300,0.018018018,0,0,0,0
1,0,3000,-0.441287879,614,4.646579805,-1,5806.740442,3000,0.173258459,5,8,2406.578861,0,0.052117264,0,0,0,1
3,3094.777682,3800,-0.267460317,364,4.64010989,-1,5758.996902,6300,0.264800515,4,5,4193.019676,208300,0.065934066,0,0,0,1
2,0,8200,-0.135185185,629,4.6645469,-1,3576.05321,8200,0.2283571,6,10,2090.645082,0,0.034976153,1,0,0,1
1,3342.3449,0,-0.291666667,101,4.346534653,4,10066.66667,0,0.286904762,3,7,5351.620782,21500,0.059405941,0,0,0,0
13,2398.857143,966,-0.155555556,663,4.398190045,-1,5122.175879,966,0.094018308,15,10,3303.894733,4100,0.018099548,0,0,0,1
0,0,0,-0.315320295,385,4.901298701,4,7528.955774,0,0.029959867,10,9,3225.232731,0,0.044155844,0,0,0,0
4,1443.2,2300,-0.210416667,761,4.821287779,-1,5021.763158,2833.333333,0.019246032,13,5,2922.955314,3100,0.021024967,0,0,0,0
5,2951.848974,1300,-0.35,302,5.003311258,-1,3812.182191,2050,0.106643357,9,6,3352.63148,100300,0.023178808,0,0,0,1
12,0,953,-0.319444444,548,4.651459854,294,2783.333333,1026.5,0.188760331,22,10,1080.289248,0,0.052919708,0,0,0,1
3,689.5,540,-0.257619048,296,4.489864865,-1,3810.424039,878.6666667,0.084036797,13,6,2975.097132,715,0.033783784,0,0,0,0
0,3020.075472,0,-0.150865801,586,4.947098976,-1,22610.07143,0,0.185027388,9,8,6351.543465,9700,0.052901024,1,0,0,1
5,0,725,-0.25,237,4.919831224,4,3309.41412,1945,0.106805556,6,9,2038.770927,0,0.037974684,1,0,0,0
0,2083.995699,0,0,80,4.75,217,3095.578947,0,0.13125,2,4,2634.800826,12300,0.0375,0,0,0,0
13,0,705,-0.154166667,438,5.118721461,-1,3588.790194,872.4,0.158407738,18,9,2148.05752,0,0.034246575,0,0,0,0
4,0,537,-0.313888889,756,4.60978836,4,3876.891566,2448,0.163129173,13,9,2916.108044,0,0.052910053,0,0,0,1
3,0,1400,-0.239285714,323,4.479876161,217,2853.360825,2466.666667,0.136015625,14,7,1398.844862,0,0.034055728,0,1,0,1
3,0,3300,-0.4,122,4.12295082,4,6400,3300,0.233766234,6,10,3113.415018,0,0.040983607,0,0,1,0
1,0,1100,-0.251388889,599,4.893155259,-1,3445.03399,1100,0.041435185,14,4,1596.270089,0,0.025041736,0,0,0,1
4,3137.057437,1600,-0.128571429,314,4.917197452,-1,5771.711111,4400,0.126479076,10,6,4124.333536,8600,0.044585987,0,0,0,1
8,2879.769231,519,-0.307843137,802,5.074812968,-1,3812.00932,2563.8,0.148555556,35,6,3457.382827,17100,0.054862843,0,0,0,0
7,0,1200,-0.247916667,373,4.530831099,4,3336.472816,1633.333333,0.177128427,7,10,2095.744462,0,0.042895442,0,0,0,0
1,0,2600,-0.133333333,236,4.597457627,-1,6496.82513,2600,0.184603175,2,7,3340.754155,0,0.025423729,0,0,1,1
7,0,1500,-0.269990715,844,4.588862559,4,4397.070978,7875,0.158969836,22,10,2173.139218,0,0.055687204,0,0,0,0
3,0,1400,-0.271388067,591,4.423011844,-1,4733.789474,3133.333333,0.052121771,3,7,3003.066328,0,0.040609137,0,0,0,1
3,0,1300,-0.252380952,404,4.712871287,-1,3409.129237,1600,0.145473644,5,6,2519.284565,0,0.054455446,0,0,0,0
1,0,6200,-0.3,211,4.279620853,-1,7400,6200,-0.072727273,2,7,3480.543313,0,0.014218009,0,0,0,0
3,2491.930233,984,-0.4,495,4.565656566,-1,4152.236532,1722.666667,-0.006584821,8,6,3128.425999,16800,0.018181818,0,0,0,0
1,0,2400,-0.20629085,657,4.894977169,-1,3589.01439,2400,0.093397946,1,6,2408.168098,0,0.04261796,0,0,0,1
5,3200,3700,-0.385185185,195,4.523076923,4,8346.89441,4250,0.276143791,7,5,4895.55184,6300,0.066666667,1,0,0,1
1,0,2500,-0.45,240,4.366666667,4,5429.452096,2500,0.155646527,3,6,3600.625372,0,0.0625,0,0,0,1
4,0,833,-0.24854798,765,4.849673203,217,4892.433286,1116.5,0.097533525,65,8,3057.85174,0,0.037908497,0,0,0,1
2,0,1400,-0.2125,185,4.621621622,4,4336.85,2700,0.109532828,5,9,3009.093481,0,0.043243243,0,0,0,0
2,2242.527887,9200,-0.273214286,582,4.797250859,-1,38025,9200,0.113212191,5,6,9972.474935,23600,0.02233677,0,0,1,1
4,1941.665854,2100,-0.35,295,4.505084746,-1,8854.403846,6000,0.079228896,5,10,4730.735192,44800,0.040677966,0,0,0,1
0,0,0,-0.125,530,4.858490566,4,4649.618812,0,0.193336777,10,8,2530.757754,0,0.056603774,0,0,0,0
33,0,474,-0.252473958,2094,4.627029608,-1,3530.699709,2199.09375,0.133786683,34,6,2204.7861,0,0.044890162,0,1,0,0
8,1900.043478,566,-0.316666667,596,4.704697987,217,4350.846154,2261.714286,0.164587047,10,10,2579.326933,4800,0.058724832,0,0,1,1
11,935.5384615,951,-0.266111111,905,4.725966851,4,4079.237978,1695.1,0.138089226,14,10,2555.417429,1400,0.04198895,0,0,0,1
2,2132.92827,622,-0.121875,322,4.366459627,217,3431.875,1411,0.210795455,5,7,2650.700259,7800,0.046583851,0,1,0,1
7,1553.375,707,-0.477991453,546,4.653846154,-1,3729.318182,1161.4,-0.145536398,8,8,2604.395651,4700,0.016483516,0,1,0,0
5,836.1538462,1900,-0.166666667,260,4.396153846,-1,4132.188297,7900,0.221551724,6,7,2912.030695,1500,0.061538462,0,0,0,0
1,0,14800,-0.202777778,329,4.696048632,-1,3838.288043,14800,0.105462028,3,7,2264.893358,0,0.042553191,0,0,0,1
0,2555.87779,0,-0.300735294,757,4.85336856,-1,6024.779762,0,0.087739775,13,9,3552.771784,15800,0.043593131,0,0,0,0
3,1538.52381,4100,-0.347720798,401,4.793017456,4,3253.347547,4100,0.241667962,14,4,2456.42031,11600,0.054862843,0,0,0,0
7,1545.016129,882,-0.154166667,511,4.784735812,-1,3452.153732,3547,0.163383838,11,4,2417.931141,23100,0.031311155,0,1,0,1
2,0,2000,0,225,4.093333333,-1,3574.561222,2000,0.018125,2,8,1410.8564,0,0.031111111,1,0,0,0
3,1336.47619,775,-0.19787037,498,4.815261044,-1,3886.267198,987.5,0.124413113,6,7,2728.500783,2600,0.046184739,0,1,0,0
5,2007.264706,564,-0.219494788,4139,4.334621889,4,3550.188847,7288,0.235021645,28,10,2624.512582,15700,0.07103165,0,1,0,1
2,2142.5,1600,-0.218055556,301,4.471760797,-1,4800,1600,0.128174603,2,5,3472.449689,6900,0.03654485,0,0,0,0
21,1532.75,309,-0.240969591,2452,4.684747145,4,4000,6645.9,0.218349841,83,6,3226.598353,2900,0.060766721,0,0,0,1
6,0,1400,-0.18537037,475,4.513684211,-1,4970.153465,1400,0.350225694,8,8,2552.202312,0,0.092631579,0,0,0,0
0,2171.16326,0,-0.252083333,529,4.93194707,-1,3483.388889,0,0.130483405,10,6,2743.937489,15500,0.083175803,1,0,0,1
2,1787.715328,1900,-0.199166667,836,5.10645933,-1,3495.573092,1900,0.1007029,5,5,2655.527908,36600,0.029904306,0,0,0,0
4,0,803,-0.216666667,274,4.343065693,4,4505.5,1101.5,0.183026696,6,8,2297.761694,0,0.051094891,0,0,0,1
2,1162.142857,678,-0.322516835,1120,4.346428571,-1,3648.824663,1689,0.169578135,2,6,2649.416682,9400,0.067857143,0,0,0,0
3,0,690,-0.437777778,859,4.891734575,-1,5500.983051,1763.333333,-0.027849928,10,7,3238.274016,0,0.024447031,0,0,0,0
2,2010.888889,1000,-0.372727273,701,4.562054208,4,7804.217391,1000,0.077470079,24,8,4780.564539,7400,0.021398003,0,0,0,0
2,0,1400,-0.263888889,481,4.459459459,-1,3983.942469,1400,0.144268398,6,6,2553.271654,0,0.033264033,0,0,0,0
4,0,603,-0.2625,661,4.883509834,217,3423.137931,1101,0.109758772,10,9,1376.728955,0,0.025718608,0,0,0,0
3,0,1900,-0.277457265,932,4.899141631,-1,4702.178571,1950,-0.005742036,12,6,2450.193964,0,0.019313305,1,0,0,0
2,0,2100,-0.3125,1053,4.999050332,-1,5773.529412,2100,0.067855633,2,8,2836.924976,0,0.015194682,0,1,0,0
2,2213.580952,3800,-0.5,144,4.951388889,4,4363.838235,3800,0.194871795,5,9,3630.940731,13300,0.0625,0,0,0,1
1,0,3200,-0.427631579,703,4.394025605,4,5426.587591,3200,0.142876526,7,9,1960.371722,0,0.049786629,0,0,0,0
6,1483.222222,728,-0.340740741,789,4.477820025,-1,3416.457322,1151.6,0.166290266,12,6,2609.340899,5200,0.049429658,0,0,0,0
1,1788.020833,1300,-0.159166667,997,4.539618857,-1,3416.457322,1300,0.118339921,13,6,2450.337209,10100,0.027081244,0,0,0,0
0,0,0,-0.382638889,829,4.360675513,4,4757.531835,0,0.149822808,17,8,2473.381705,0,0.053075995,0,1,0,0
1,0,2000,-0.171527778,315,4.86031746,4,95422.22222,2000,0.263531746,22,8,14691.78648,0,0.079365079,0,0,0,0
5,0,7400,-0.273170194,1060,4.440566038,4,3797.56962,7400,0.171238768,5,6,2505.896444,0,0.06509434,0,0,0,1
1,883.1666667,2000,-0.408333333,129,4.170542636,-1,4161.956522,2000,0.228846154,2,6,2555.51383,1400,0.062015504,0,0,0,1
6,921.2727273,1300,-0.310185185,1656,4.81884058,-1,3433.817566,2450,0.15221204,18,9,2022.79538,1400,0.044082126,0,0,0,0
5,2047.436364,6500,-0.133333333,407,4.223587224,4,3287.637782,7250,0.186958874,6,5,2609.19867,16500,0.046683047,0,0,0,0
4,2190.105435,990,-0.2125,484,4.917355372,-1,9547.782051,9147.5,0.068508772,4,10,5195.948297,7400,0.016528926,0,0,0,1
5,0,5400,-0.274503968,846,4.526004728,-1,4770.29,5900,0.079339376,5,9,2985.576668,0,0.030732861,0,0,0,1
3,0,2500,-0.222083333,635,4.464566929,4,3256.261714,2500,0.202542249,17,10,2160.705359,0,0.050393701,0,0,0,0
2,2809.989056,1300,-0.164838435,488,4.278688525,4,13798.8,1300,0.125391558,3,5,6060.680141,31400,0.049180328,1,0,0,1
1,0,917,-0.304824561,1448,4.259668508,-1,3585.677294,917,0.193085692,27,5,2461.339919,0,0.049033149,0,0,0,0
6,2423.343208,1000,-0.335714286,298,4.832214765,-1,8612.787671,5800,0.003609626,19,10,5001.012733,23200,0.023489933,0,0,0,0
10,0,755,-0.211728395,1294,4.354714065,4,3302.645999,1385,0.125708705,10,7,1725.345905,0,0.051004637,0,0,0,1
29,2022.769231,1100,-0.410432331,615,4.746341463,-1,8282.057143,9367.857143,0.01744083,70,10,5766.357092,6400,0.034146341,0,1,0,1
3,0,535,-0.206801587,1790,4.682122905,4,3344.173562,878.3333333,0.143569452,11,7,1625.844291,0,0.042458101,0,0,0,1
0,1000,0,-0.179464286,614,4.93485342,-1,5252.032196,0,0.221518419,8,6,3458.988564,1000,0.053745928,1,0,0,1
0,0,0,-0.25297619,506,4.774703557,217,3719.712329,0,0.130740741,10,5,2448.714949,0,0.039525692,0,0,0,1
1,1965.069767,743,-0.284280303,1041,4.804034582,-1,3399.768403,743,-0.012558622,2,3,2504.287844,141400,0.020172911,0,0,0,0
0,1214.033333,0,-0.238023088,1572,4.435114504,4,5876.347826,0,0.125996917,12,10,2737.908342,4100,0.050254453,0,0,0,0
1,0,4000,-0.264642857,1168,4.792808219,4,4768.923445,4000,0.272921612,8,10,3041.209273,0,0.054794521,1,0,0,1
6,0,519,-0.337839114,1296,4.679783951,-1,4523.065972,3704.75,0.146363471,20,6,2640.539393,0,0.052469136,0,0,0,0
13,0,1400,-0.202430556,667,4.502248876,217,3900,3900,0.093488456,17,8,2730.797464,0,0.023988006,0,0,0,1
2,0,13900,-0.195833333,386,4.489637306,-1,4329.573997,13900,0.194019743,5,7,2455.629124,0,0.056994819,0,0,0,1
4,2318.476311,8400,0,177,4.418079096,-1,3650,8500,0.217965368,4,5,3165.258555,6000,0.04519774,1,0,0,0
12,969.6666667,760,-0.317209691,1140,4.75877193,-1,7021.536232,2044.7,0.110604137,13,8,3272.778917,1500,0.043859649,0,0,1,1
10,0,705,-0.334490741,772,4.617875648,4,5730.327869,4849.2,0.106205144,17,6,3474.912669,0,0.050518135,0,0,0,1
0,1756.2,0,-0.240740741,715,4.711888112,4,3352.13005,0,0.176839827,6,8,2702.820149,2700,0.046153846,0,1,0,1
2,917.3333333,688,-0.171428571,428,4.530373832,-1,7611.763889,11444,0.183907397,7,9,3687.482385,1400,0.028037383,0,0,0,1
7,2152.177419,952,-0.7,312,4.490384615,-1,4142.857143,5013,0.165805785,11,8,2946.340212,5700,0.041666667,1,0,0,0
3,2107.857143,2700,-0.283333333,388,4.432989691,-1,3575.108494,2700,0.245431145,5,6,2664.129228,7400,0.072164948,0,0,0,0
5,2934.973343,5800,-0.354166667,816,4.462009804,-1,3595.180265,5800,0.010565476,8,4,3276.813433,20800,0.024509804,0,1,0,1
2,0,571,-0.296944444,361,4.43767313,217,4183.68,11685.5,0.072683802,4,8,2413.321808,0,0.047091413,0,0,0,0
8,1626.454545,627,-0.261538462,752,4.684840426,4,4569.818182,1106.75,0.223539757,12,8,3071.677225,3200,0.058510638,0,0,0,1
3,0,2000,-0.239814815,1064,4.704887218,-1,4601.67094,2000,0.182969035,4,5,2886.399167,0,0.031015038,1,0,0,0
6,0,535,-0.25,248,4.508064516,-1,3602.687887,3732.5,0.176262626,7,6,2432.37465,0,0.048387097,0,1,0,1
1,797.75,1500,-0.31969246,1289,4.072924748,-1,3844.022945,1500,0.032766732,1,6,2598.27891,1500,0.034910784,0,0,0,0
0,3234.777592,0,-0.167708333,594,4.755892256,-1,5382.593548,0,0.272152981,11,5,4053.362286,27700,0.070707071,1,0,0,0
3,0,0,-0.1,157,4.707006369,4,5500,0,0.109090909,5,10,3376.945361,0,0.031847134,0,0,0,1
2,3147.213439,11500,-0.551111111,195,5.784615385,4,5311.829426,14850,-0.072222222,26,6,3804.83403,13900,0.030769231,1,0,0,0
1,149,2400,-0.365740741,801,4.780274657,-1,4035.577938,2400,0.046042769,50,5,2622.927116,149,0.041198502,0,0,0,1
2,2977.005373,2600,-0.272839506,469,4.865671642,-1,3509.754629,2600,0.057145382,26,4,3149.024478,109800,0.034115139,0,0,1,1
3,1969.595238,898,-0.33,330,4.715151515,4,5127.797429,898,0.102272727,6,6,3360.397314,15800,0.045454545,0,0,0,0
3,0,1700,-0.383333333,252,4.670634921,4,6261.623867,5000,0.051787879,15,9,3784.066264,0,0.047619048,0,0,0,1
3,1045.646154,1400,0,131,4.503816794,4,3800.934853,1400,0.240909091,4,7,2893.280395,5300,0.038167939,0,0,0,0
1,1909.016949,895,-0.15,256,4.57421875,4,3414.303214,895,0.164115646,3,3,2894.829397,19200,0.03515625,1,0,0,0
3,3344.173562,2000,-0.135396825,355,4.38028169,4,5042.384615,4150,0.10470659,4,6,4003.017802,12300,0.050704225,0,0,0,1
0,2465.696622,0,-0.251388889,270,4.151851852,4,5800.764706,0,0.205689033,7,10,3713.227704,29500,0.059259259,0,0,0,1
2,0,776,-0.188888889,117,5.376068376,4,5442.526316,779,0.075,9,8,2350.922863,0,0.025641026,1,0,0,1
1,1549.5,2800,-0.265451389,1217,4.66967954,-1,4394.760684,2800,0.052757548,3,8,2537.277612,2800,0.024650781,0,0,0,0
3,1891,1800,-0.222477324,291,4.670103093,217,5697.382353,3700,0.111903259,4,5,3124.477798,5300,0.037800687,0,0,0,0
2,0,1200,-0.271378968,1338,4.218983558,-1,6393.83871,1200,0.116340472,11,7,3654.535121,0,0.038116592,0,0,0,1
3,0,9200,-0.200347222,589,4.65704584,-1,4382.630137,9200,-0.038753388,7,10,2302.481214,0,0.013582343,0,0,0,0
1,2478.632479,3700,-0.255448718,881,4.531214529,-1,7472.613984,3700,0.204613538,28,10,3530.667871,36600,0.039727582,0,0,0,1
2,2174.426573,0,-0.107142857,130,4.776923077,4,3313.68588,0,0.143456543,3,6,2814.108243,7700,0.046153846,0,0,0,0
1,1098.888889,1300,-0.420138889,294,4.700680272,-1,4388.775281,1300,0.247854663,6,7,3241.294273,1600,0.051020408,0,0,0,1
2,0,4300,-0.22,122,4.557377049,4,3396.488751,4300,0.069230769,7,7,2510.601498,0,0.024590164,0,0,0,1
6,2561.078947,1700,-0.345061728,751,4.652463382,-1,5161.666667,4633.333333,0.302529138,17,7,3578.422494,35400,0.051930759,0,0,0,1
3,0,1900,-0.395238095,816,5.022058824,217,4868.116279,2200,0.1281712,120,7,2685.345353,0,0.040441176,0,0,0,1
1,0,5600,-0.270833333,515,5.040776699,-1,3964.200495,5600,0.008963358,17,8,2128.280623,0,0.044660194,0,0,0,0
11,2519.676976,770,-0.38125,457,4.824945295,-1,4353.112125,17157,0.128711629,13,6,3367.35801,26900,0.067833698,0,0,0,1
5,448,448,-0.1875,506,4.938735178,-1,4114.309524,3274,0.076903178,11,10,2287.211435,448,0.027667984,0,1,0,0
4,1638.142857,974,-0.333333333,635,4.57480315,-1,3473.9877,7218.5,0.248797499,17,10,2629.007256,3300,0.067716535,0,0,1,1
5,0,783,-0.141161616,1137,4.10114336,4,3305.956664,1694.333333,0.12467783,6,7,2063.425423,0,0.029023747,0,0,0,1
1,0,1700,-0.259391534,519,5.050096339,-1,3446.386082,1700,0.139021164,4,6,1974.280061,0,0.046242775,0,0,0,1
3,3578.12199,5200,-0.341666667,628,4.601910828,-1,8422.022727,5750,0.165836941,13,6,5995.474764,46800,0.055732484,1,0,0,0
5,1414.150943,991,-0.299382716,616,4.425324675,-1,4353.119266,2258.2,0.091793297,7,7,2874.639831,8400,0.035714286,0,0,0,0
5,0,2000,-0.131944444,341,4.967741935,4,8125,2000,0.179368687,15,7,3199.373984,0,0.029325513,1,0,0,1
