@relation shares

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 {0, 1}
@attribute a17 {0, 1}
@attribute a18 {0, 1}
@attribute a19 numeric

@data
8,0,582,-0.407179407,2010,4.531343284,-1,3457.079765,1108.833333,0.068545027,25,6,2215.523737,0,0.056218905,0,0,0,867
5,1294.625,3100,-0.171031746,747,4.807228916,-1,4138.987061,5600,0.162081072,11,8,2616.318063,1800,0.0562249,0,0,1,2700
5,1884.034483,733,-0.333888889,1155,4.767099567,4,3692.160494,1666.5,0.191263774,37,9,2782.570236,8400,0.043290043,0,0,0,1000
7,2117.784483,1300,0,135,4.325925926,-1,3616.963504,2920,0.167768595,8,10,2865.094938,7100,0.051851852,0,0,0,865
3,2965.734598,2000,-0.5,187,5.540106952,-1,11335.25,2000,0.164583333,25,10,5152.190013,27900,0.058823529,0,0,0,5500
4,1586.555556,4600,-0.336666667,490,4.814285714,-1,7438.919355,4600,0.051861472,31,9,4507.547871,4600,0.03877551,0,0,0,17100
11,2131.047619,1100,-0.173333333,257,4.929961089,4,3411.5,3066.666667,0.047619048,14,5,3056.057112,13600,0.035019455,1,0,0,2900
8,0,546,-0.2375,391,4.562659847,-1,6806.019608,2987,0.322222222,12,7,3032.025139,0,0.035805627,0,0,0,1800
8,1100,1100,-0.296428571,471,4.72611465,4,4249.97193,2314.285714,0.05170921,12,10,2621.584551,1100,0.029723992,0,0,0,1500
2,1649.129032,447,-0.322222222,286,4.671328671,-1,3479.478861,723.5,0.139362374,7,5,2387.918372,10100,0.041958042,0,1,0,951
5,906.875,655,-0.262037037,248,4.955645161,-1,3576.135081,1329.666667,0.031781046,6,4,2321.471171,1500,0.024193548,0,0,0,5900
3,2661.30806,976,-0.175,426,4.338028169,4,3300.698315,1338,0.290824057,4,7,2942.640625,4800,0.046948357,0,0,0,1000
11,0,1800,-0.324305556,979,4.6659857,217,4668.4,3550,0.152077536,12,10,2307.348164,0,0.052093973,0,1,0,1200
0,2011.715909,0,0,524,4.841603053,217,2876.074627,0,0.1775,0,4,2403.576454,25200,0.026717557,1,0,0,800
3,3339.993816,1900,-0.242857143,195,4.394871795,4,4869.233737,2650,0.249464286,4,4,4187.34102,97200,0.061538462,1,0,0,3100
2,0,2600,-0.388161376,812,4.834975369,-1,13950,2600,0.027770262,7,9,5603.39402,0,0.02955665,0,0,0,1800
0,3428.871058,0,-0.262698413,527,4.609108159,-1,3428.871058,0,0.118460012,12,1,3428.871058,843300,0.045540797,1,0,0,1000
13,2365.661765,9100,-0.173809524,487,4.757700205,4,7959.915663,10050,0.166380394,25,6,4400.886762,15000,0.041067762,0,0,0,9000
6,2055,811,-0.261018519,761,4.540078844,-1,3936.695342,4842.2,0.205733083,31,8,3097.257269,3500,0.047306176,0,0,1,1100
5,1500,1500,-0.348214286,214,4.509345794,-1,3793.446733,5066.666667,0.071803977,7,8,2783.179402,1500,0.046728972,0,0,0,1500
3,1970.604364,994,-0.266309524,300,4.68,-1,5290.043144,11447,-0.014320501,6,5,3307.819905,13800,0.04,1,0,0,1200
2,0,10700,-0.401388889,372,4.784946237,217,2741.951542,10700,0.092444444,4,8,1225.188618,0,0.024193548,0,0,0,1700
0,0,0,-0.15625,351,4.185185185,4,4730.126761,0,0.302714646,6,9,3089.185879,0,0.048433048,0,0,1,2000
6,1390.5,659,-0.313541667,370,4.827027027,4,24921,4853,0.154791667,6,10,6212.434391,2700,0.035135135,1,0,0,1200
2,2005.8,2000,-0.22375,1082,4.780961183,-1,4382.281729,2400,0.092716942,12,10,3289.755823,4700,0.037892791,0,0,0,4500
1,0,5200,-0.252777778,294,5.234693878,217,3625.106383,5200,0.085984848,5,9,2719.400992,0,0.034013605,0,0,0,1900
5,2540.269346,11700,-0.198703704,629,4.910969793,-1,8900,11700,0.103885213,14,10,4700.253621,8900,0.041335453,0,0,0,2700
1,0,0,-0.333333333,150,4.126666667,217,2610.169128,0,0.111636364,2,6,1353.920318,0,0.04,1,0,0,6500
6,0,1700,-0.2390625,1279,4.661454261,-1,5404.256545,9500,0.253625,13,7,2770.75191,0,0.050820954,0,1,0,4400
2,1378,4900,-0.154166667,316,5.661392405,-1,17091.06667,4900,0.266942149,20,7,6249.506354,1900,0.056962025,0,0,0,2400
2,0,703,-0.378333333,475,4.772631579,-1,5633.333333,1051.5,0.03102904,20,6,2478.545439,0,0.021052632,0,0,0,1300
1,0,3200,-0.253388889,1682,4.57431629,4,4100,3200,0.148982351,20,9,2152.726444,0,0.048751486,0,1,0,7100
2,3141.028687,10000,-0.158333333,198,4.525252525,-1,7545.015873,10000,0.228787879,4,6,4802.659238,24200,0.050505051,1,0,0,780
2,0,11700,-0.533333333,214,4.224299065,-1,4390.905765,11700,-0.067857143,3,7,2677.107635,0,0.018691589,0,0,0,865
2,1700,2800,-0.1875,224,5.080357143,217,7675.076923,6250,0.179138019,4,6,3656.741828,1700,0.053571429,0,0,0,1700
2,0,2100,-0.241666667,325,4.329230769,-1,5609.293909,3200,0.127207792,5,7,2777.115313,0,0.036923077,0,0,0,1700
2,2377.054217,1200,-0.235416667,177,4.553672316,4,3408.49414,1200,0.113975279,4,6,3002.850758,23500,0.050847458,1,0,0,2100
7,1952.199288,1000,-0.302777778,578,4.48615917,217,2574.904762,4066.666667,0.118897727,11,4,2407.625349,16700,0.058823529,1,0,0,1300
6,2783.333333,902,-0.212301587,521,4.548944338,-1,8120.666667,8476,0.133896104,27,8,4234.712336,4800,0.053742802,0,1,0,1300
0,3375.283896,0,-0.125,171,4.649122807,-1,5701.302497,0,0.28548951,1,5,4470.344847,47400,0.058479532,0,1,0,995
2,0,1800,-0.203703704,224,4.660714286,-1,3902.207647,1800,0.086557887,4,7,2318.799055,0,0.022321429,0,1,0,1200
3,0,3000,-0.375,264,4.734848485,-1,8917.666667,3850,0.118686869,7,8,4257.542612,0,0.056818182,0,0,0,2700
4,0,734,-0.241145833,785,4.723566879,-1,7124.789474,1027.25,-0.001051587,4,7,2675.00669,0,0.014012739,0,1,0,1500
2,0,2500,-0.102777778,279,4.989247312,-1,3600.159443,2500,0.281259019,13,6,1631.264485,0,0.035842294,0,0,0,7500
3,2177.596451,919,-0.275,279,4.878136201,-1,3445.208103,14312.66667,-0.055555556,11,3,2662.816855,84800,0.014336918,0,0,0,48000
4,1022.727273,524,-0.353125,576,4.418402778,4,3763.824397,744,0.126067019,6,10,2308.907866,1700,0.045138889,0,0,1,1400
1,0,0,-0.11875,255,4.91372549,0,0,0,0.148947811,3,4,0,0,0.043137255,1,0,0,711
3,2743.462759,515,-0.338709677,1653,4.439201452,4,6291.625,6407.5,0.152868066,5,7,4151.31181,37500,0.054446461,1,0,0,23600
2,2461.707317,4700,-0.222453704,334,4.338323353,-1,7578.617021,4700,0.141263889,3,10,4030.78511,4700,0.035928144,1,0,0,1100
2,1530.1,907,-0.140277778,167,5.149700599,4,3807.472454,1253.5,0.082463524,6,5,2638.105877,4700,0.023952096,0,0,0,1000
9,3577.945684,786,-0.314467593,848,4.464622642,-1,7127.820513,5343.111111,0.08284632,13,7,5099.87523,14500,0.057783019,0,1,0,2500
1,0,2700,-0.35,581,4.626506024,4,5146.904545,2700,0.103763829,10,7,2563.095571,0,0.046471601,1,0,0,623
3,0,1300,-0.33452381,200,4.87,-1,3483.305109,1700,-0.065819964,3,7,2318.265161,0,0.045,0,0,0,890
5,0,175,-0.133333333,342,4.842105263,217,3235.834848,1438.25,0.198914141,7,7,1327.395787,0,0.055555556,1,0,0,983
3,0,2000,-0.258611111,629,4.454689984,4,3275,2000,0.212675866,5,9,2545.756049,0,0.06518283,0,0,0,706
3,3507.762733,1900,-0.307820513,291,4.453608247,-1,7178.356113,12350,-0.020153986,6,6,5243.847935,52700,0.027491409,0,0,0,6000
0,0,0,-0.2,357,4.434173669,217,5500,0,0.089172336,12,6,2717.839909,0,0.030812325,0,0,0,806
8,1924.437956,582,-0.280729167,910,4.518681319,4,3256.261714,4840.285714,0.157286835,8,7,2669.275825,4800,0.035164835,0,0,0,1000
0,3310.261645,0,-0.178472222,650,4.941538462,4,3310.261645,0,0.171704684,0,1,3310.261645,843300,0.073846154,0,0,0,23
3,1346.628571,1400,-0.188333333,592,5.195945946,4,3246.373219,3950,0.101178963,16,8,2262.736267,6500,0.032094595,0,0,0,898
0,2907.694631,0,-0.310818713,646,4.854489164,4,3409.846854,0,0.069729875,15,4,3209.450513,53100,0.051083591,0,0,1,8100
3,0,2000,-0.130555556,282,4.510638298,4,3306.496678,3500,0.134180036,4,6,2113.211823,0,0.028368794,0,0,0,4100
6,2378.750185,1300,-0.272222222,1482,4.64439946,-1,6782.025253,3100,0.141641812,8,8,3484.952267,9900,0.04925776,0,0,1,5900
4,3388.877888,4300,-0.230208333,437,4.631578947,-1,3853.574602,18566.66667,0.093100649,14,3,3606.044999,100300,0.04805492,0,1,0,3900
3,3191.002915,7400,-0.228826531,257,4.525291829,-1,6015.28212,7400,0.028125,7,8,4588.422712,7400,0.023346304,0,0,0,7200
4,1900.483755,935,-0.43468254,1176,4.570578231,-1,3433.817566,1417.5,0.006082502,22,4,2814.360326,40600,0.054421769,0,0,0,841
0,0,0,-0.4,262,5.152671756,217,3229.066699,0,0.139393939,3,5,1710.808191,0,0.045801527,0,0,0,5000
2,2806.138812,1800,-0.282777778,1013,4.48272458,4,8683.953947,1800,0.149841999,12,7,4700.836877,10800,0.06219151,0,1,0,1500
7,951.1538462,538,-0.292948718,983,4.582909461,-1,3585.671005,1056.833333,0.205863396,23,7,2320.052866,1400,0.057985758,1,0,0,942
1,2172.930175,0,-0.238333333,530,4.949056604,-1,3574.561222,0,0.05226936,10,5,2693.940773,21400,0.041509434,1,0,0,975
0,0,0,0,217,4.723502304,217,2867.051724,0,0.195238095,3,6,2176.268224,0,0.02764977,0,0,0,1500
25,1511.44,698,-0.297321429,1054,4.641366224,217,4852.518822,7545.727273,0.127032957,29,6,3281.320252,10200,0.043643264,0,1,0,997
2,1922.181818,925,-0.459661172,749,4.618157543,-1,6990.761566,1512.5,0.140494228,20,9,4214.357435,5000,0.058744993,0,0,0,1000
4,1688.283582,1200,-0.18452381,587,4.62350937,4,3700,1950,0.157596704,5,9,2602.984813,1900,0.056218058,0,0,0,892
3,1821.866667,0,-0.4,337,5.011869436,4,3495.833333,0,0.110354824,7,10,2925.692074,5000,0.035608309,0,1,0,1000
4,0,0,-0.0625,149,4.483221477,217,4696.454545,0,0.124090909,6,7,2175.069992,0,0.067114094,1,0,0,735
0,0,0,-0.281558642,814,4.864864865,4,4938.367483,0,0.064155423,14,10,2527.579564,0,0.033169533,0,0,0,1100
2,2483.458546,2700,-0.18,849,4.757361602,-1,5741.215686,2700,0.181451419,29,9,3774.575232,8900,0.035335689,0,0,0,1800
5,0,2900,0,209,4.5215311,217,4119.652062,3350,0.079437229,8,5,2912.346759,0,0.019138756,0,0,0,4400
4,1895.618705,6000,-0.1,170,4.582352941,4,3268.61783,6000,0.085123967,6,4,2474.126066,9900,0.023529412,0,0,0,860
2,1751.231884,982,-0.338589744,300,4.446666667,217,2980.758065,11891,0.02283888,3,6,2588.654345,9800,0.04,1,0,0,572
40,1963.246305,474,-0.267438272,2301,4.734463277,-1,4685.974566,3294.675676,0.107118847,43,9,3302.372052,7300,0.033898305,0,0,1,2200
2,1933.380531,978,-0.1875,335,5.068656716,217,3135.538462,978,0.171384298,26,9,2477.13412,3900,0.041791045,0,1,0,1600
4,0,888,-0.3,265,4.894339623,4,4574.116525,888,0.258333333,5,9,2624.013169,0,0.030188679,0,0,1,1300
3,2182.683894,3300,-0.216666667,299,4.424749164,4,10170.44492,3850,0.016136364,6,5,4760.586469,50200,0.02006689,0,0,0,4500
3,0,1600,-0.259375,249,5.305220884,217,3607.6,1700,0.16017562,8,7,2754.874195,0,0.040160643,1,0,0,934
1,0,3600,-0.6,141,4.822695035,-1,4244.00517,3600,0.132670455,2,7,2214.252162,0,0.056737589,0,0,0,1200
2,3435.66,4700,-0.34375,149,4.577181208,-1,8734.513393,4700,0.228409091,7,7,5672.319139,33800,0.040268456,0,1,0,11400
6,1935.893805,2000,-0.3,322,4.850931677,4,3268.509084,2500,0.347435897,13,5,2410.804593,6400,0.052795031,0,0,0,552
3,0,485,-0.075,292,4.808219178,-1,3864.361593,1694,0.253333333,7,6,2574.965519,0,0.051369863,0,0,0,1200
2,2681.5,929,-0.485544218,1351,5.110288675,-1,25797.9,1614.5,0.297106402,10,7,6665.891573,7000,0.044411547,0,0,1,3300
1,2848.188235,1200,-0.363801587,640,4.696875,-1,4744.862069,1200,-0.080025394,19,6,3360.94364,32000,0.021875,0,0,0,1100
2,0,14600,-0.275,280,4.978571429,4,4007.153374,14600,0.134815547,3,8,2247.253098,0,0.064285714,0,0,0,2500
2,0,0,-0.2,135,4.474074074,217,3058.017544,0,0.194805195,5,7,2299.809305,0,0.074074074,0,1,0,1300
1,906.5,544,-0.200925926,293,5.078498294,-1,4391.446844,544,0.036011905,2,8,2543.546093,1000,0.037542662,0,0,0,876
6,2221.508748,985,-0.259375,697,5.027259684,-1,5443.131893,1142.5,0.074108567,11,10,3449.401417,3700,0.031563845,0,0,0,1200
7,0,924,-0.318055556,1294,4.836939722,-1,4434.752438,924,0.061311644,33,10,2045.607579,0,0.030139104,0,0,0,1200
6,0,752,-0.385416667,509,4.895874263,217,3454.870968,752,0.133387097,7,9,1808.141317,0,0.021611002,0,0,0,1700
0,0,0,-0.162121212,1215,4.691358025,217,3326.173957,0,0.17914928,8,9,2305.584901,0,0.055967078,0,0,0,2500
7,1538.681818,812,-0.317015599,1205,4.819087137,-1,4738.955556,1622.4,0.087850504,7,7,2648.237165,4500,0.052282158,0,0,1,1200
1,1332,3100,-0.091666667,205,4.63902439,-1,3409.129237,3100,0.130176768,6,8,2511.293705,2000,0.063414634,0,0,0,1200
1,1121.068966,1100,-0.388701201,1345,4.214126394,-1,3860.032808,1100,0.019638321,1,6,2785.906206,1900,0.037918216,0,0,0,1000
2,0,842,-0.15625,343,4.734693878,217,3144.164353,1021,0.1770671,8,5,2060.904861,0,0.040816327,1,0,0,672
4,2306.267857,1800,0,149,4.255033557,217,3900,3775,0.090909091,4,6,3121.375469,6500,0.020134228,0,0,0,2100
4,0,695,-0.2796875,386,4.248704663,4,5500,1265,0.138615079,4,7,2657.440743,0,0.041450777,0,1,0,1100
3,0,816,-0.170555556,617,4.333873582,4,3531.547051,1308,0.159353794,3,8,2398.577829,0,0.040518639,1,0,0,4300
3,2451.704989,3100,-0.27,227,4.54185022,-1,3575.743282,3150,0.0375,5,5,2948.180663,67700,0.022026432,0,0,0,980
1,3295.181332,4100,-0.125,273,5.567765568,4,7323.657778,4100,0.445,29,5,4819.711655,15700,0.025641026,0,0,0,15600
11,2495.934348,2,-0.266777778,2446,4.591578087,217,5600,4250.636364,0.115135842,49,5,3768.657659,5600,0.045380213,0,1,0,3500
0,1637.833333,0,-0.347916667,426,4.638497653,4,3721.84,0,0.242101433,7,10,2651.343626,6000,0.056338028,0,0,0,745
2,1360.277778,1000,-0.305392157,863,4.651216686,-1,6463.977778,1000,0.004423025,6,10,3151.631638,9300,0.022016222,0,0,0,889
11,0,1600,-0.368470418,1001,4.40959041,-1,3479.157161,4990.909091,0.045629682,14,6,2542.691573,0,0.036963037,0,0,0,4800
2,0,1600,-0.254861111,958,4.372651357,4,3245.605012,2550,0.251294891,10,8,2076.066648,0,0.058455115,0,0,0,984
3,3484.231746,4600,-0.265178571,583,4.620926244,-1,7446.505178,4600,0.230297619,32,6,5002.547976,64100,0.056603774,0,0,1,2400
0,2610.333333,0,-0.349305556,691,4.395079595,4,5923.917808,0,0.054007315,12,6,3542.054709,5300,0.037626628,0,0,0,2900
13,947.6,488,-0.263194444,615,4.850406504,4,3262.881201,1196.6,0.052316834,15,8,2019.668501,1800,0.030894309,0,0,0,503
4,820.3333333,1200,-0.170138889,591,4.818950931,-1,4966.184783,2200,0.097068172,9,9,2266.014521,1500,0.023688663,1,0,0,926
14,1760.25,533,-0.273800112,3309,4.237836204,-1,3588.938026,3611.6,0.110093233,21,9,2697.116979,4900,0.048050771,0,1,0,5500
6,0,1200,-0.155555556,153,4.699346405,4,3279.641485,2933.333333,0.214957265,7,6,2248.524252,0,0.052287582,0,0,0,983
5,0,2000,-0.252006173,818,4.259168704,4,3268.102987,21200,0.193777056,5,8,2250.92115,0,0.047677262,0,0,0,817
6,2506.905759,1200,-0.24426729,1499,4.649766511,-1,3548.986926,3280,0.133755779,68,5,2952.944207,20700,0.03802535,0,0,0,1200
2,1855.612245,1700,-0.352495421,2478,4.780871671,217,4106,9100,0.149554254,2,10,2726.875627,12300,0.069814366,0,0,1,10900
3,1600,5800,-0.296391369,946,4.15961945,4,3287.69325,5800,0.117370881,6,10,2608.703898,2500,0.040169133,0,0,0,3000
1,0,0,-0.378388889,1218,4.597701149,-1,4518.105964,0,0.09811899,9,8,2663.089196,0,0.045155993,0,0,0,2000
3,937.3333333,722,-0.35,325,4.818461538,-1,3594.597956,951.3333333,0.098041126,6,5,2193.636178,1200,0.033846154,0,0,1,1500
4,1883.012987,829,-0.188333333,1009,4.652130823,-1,3484.919628,1026,0.115953583,21,4,2855.249646,19200,0.026759167,0,1,0,998
1,0,2700,-0.197222222,380,4.876315789,-1,3590.513144,2700,0.203860029,8,6,2034.76144,0,0.036842105,0,0,0,1200
5,0,1800,-0.239285714,479,4.841336117,217,3546.474438,12366.66667,0.121334499,13,6,2436.773138,0,0.033402923,1,0,0,2300
0,1972.447894,0,-0.1,127,4.755905512,217,4600,0,0.075757576,2,4,3171.100402,8000,0.031496063,0,0,0,862
21,2920.111111,836,-0.324454365,1240,4.505645161,-1,8258.239832,12391.36842,0.062040916,37,10,5119.236314,15400,0.034677419,0,0,0,6700
5,1624.206897,815,-0.26938044,1080,5.164814815,-1,4114.309524,1046,-0.02170781,11,5,2823.624344,12200,0.024074074,0,1,0,3200
3,1282.962963,1600,-0.244058642,1026,4.944444444,-1,3589.01439,2833.333333,0.056483016,4,6,2056.895124,1300,0.026315789,0,0,0,813
0,1680.142857,0,-0.143333333,667,4.928035982,-1,3404.200521,0,0.187105077,12,5,2443.198699,5600,0.056971514,1,0,0,964
1,1931.375,6000,-0.2875,108,4.351851852,4,6645.19973,6000,0.095454545,2,6,4444.658364,3200,0.046296296,0,1,0,10300
15,1475.567568,627,-0.384446506,2161,4.500694123,-1,3405.697196,1377.909091,0.083530649,20,5,2720.206019,11800,0.057843591,0,0,0,1200
3,1365.785714,919,-0.235897436,1358,5.211340206,-1,3578.536605,2539.666667,0.037347042,5,8,2167.22724,2300,0.016200295,0,0,0,1000
8,3307.349398,3000,-0.33030303,1005,4.497512438,-1,5480.504065,7325,0.196430976,24,5,4100.820592,13400,0.058706468,0,0,1,3500
2,0,3000,-0.274444444,240,4.758333333,217,3859.947368,3000,0.030902778,5,9,1537.984102,0,0.025,0,0,0,2300
6,0,325,-0.166666667,222,4.72972973,217,5718.077419,1565,0.160151515,7,10,2641.045341,0,0.063063063,0,0,0,922
0,3467.837885,0,-0.25,477,5.255765199,-1,3596.276382,0,0.249420024,11,2,3532.057133,144400,0.048218029,0,0,0,650
5,0,1200,-0.125,365,4.564383562,217,5669.322581,2800,0.186818182,12,6,3305.78562,0,0.04109589,0,1,0,2800
1,3172.161466,18800,-0.297524155,1159,4.354616048,-1,10334.12903,18800,0.153559531,2,7,6096.961877,14600,0.052631579,0,0,0,18100
1,0,485,-0.326666667,324,4.901234568,-1,6965.094172,485,0.128333333,8,9,3863.563104,0,0.037037037,0,0,0,9800
2,2513.142857,1900,-0.126041667,314,5.01910828,4,5292.289861,1900,0.20952135,11,8,4224.05721,8000,0.035031847,0,0,0,2400
0,0,0,-0.299032738,463,4.952483801,4,4544.444444,0,-0.002687982,11,8,2747.316682,0,0.041036717,0,0,0,1500
8,1014,740,-0.285758943,988,4.48582996,4,4842.867407,4625.75,0.093812809,27,10,2824.095394,2900,0.04048583,1,0,0,775
1,0,1100,-0.075,190,4.552631579,4,3437.185628,1100,0.133811802,5,7,1321.233805,0,0.047368421,0,1,0,1400
2,0,1300,-0.3,276,4.260869565,4,3493.046816,1350,0.113809524,3,5,1930.568963,0,0.018115942,1,0,0,924
1,2747.9,1300,-0.15959596,490,4.387755102,-1,5890.117198,1300,0.081620718,9,5,4203.107002,12300,0.026530612,0,0,0,7900
5,0,1200,-0.43,415,4.481927711,-1,3516.332028,12150,0.047910136,9,8,1817.145159,0,0.028915663,1,0,0,1100
0,0,0,-0.158602608,1097,4.68094804,-1,5071.438294,0,0.25079137,6,10,2466.901991,0,0.055606199,0,0,0,5600
5,3108.000248,1000,-0.268611111,537,4.618249534,-1,4438.551084,1633.333333,0.047704082,9,3,3646.025669,128900,0.037243948,0,0,0,1200
0,1738.857143,0,-0.15,806,4.59057072,-1,3692.653846,0,0.236934563,7,7,3047.342264,11400,0.064516129,0,0,0,616
6,2623.899554,1200,-0.305843574,1626,4.783517835,-1,11416.71429,23366.66667,0.153845383,56,8,4644.448142,37400,0.043665437,0,1,0,1700
4,1234.545455,401,-0.184722222,402,4.97761194,-1,3535.942862,1057.5,0.045421607,7,8,2165.562993,2600,0.042288557,0,0,0,900
6,1026,741,-0.355555556,209,4.354066986,-1,3591.895657,1035.25,0.016666667,8,4,2793.512209,2400,0.023923445,0,0,0,918
3,0,636,-0.232638889,308,4.555194805,4,6833.333333,3018,0.07354798,7,7,2972.412948,0,0.045454545,0,0,0,1700
3,0,1300,-0.242962963,427,4.906323185,-1,3404.918489,2366.666667,-0.071931134,9,6,1911.942966,0,0.011709602,0,0,1,3500
3,0,2000,-0.1,211,4.606635071,217,5103.042553,2000,0.182837302,6,8,2568.648709,0,0.033175355,0,1,0,36700
4,2246.865081,1000,-0.358333333,614,4.667752443,-1,3587.938774,2150,0.130392157,8,6,2666.903806,12400,0.029315961,0,0,0,1700
3,0,3100,-0.328333333,427,4.580796253,-1,7829.25,16033.33333,0.001022902,6,10,3294.209462,0,0.039812646,0,0,0,15000
3,2252.972222,1500,-0.25,212,4.919811321,4,5328.944767,1600,0.050046382,7,7,3655.355453,4800,0.033018868,0,0,0,1400
2,0,1400,-0.2,183,4.666666667,217,2501.250256,1400,0.112337662,5,6,1395.540932,0,0.027322404,0,0,0,555
3,2397.369085,5400,-0.474358974,479,5.221294363,217,4007.752577,11900,-0.015395715,36,7,3181.496692,13600,0.029227557,1,0,0,1400
2,0,874,-0.428240741,1187,4.731255265,-1,3400.887791,1237,0.053235931,21,8,1999.412896,0,0.029486099,0,0,0,1200
1,0,0,-0.183333333,297,4.872053872,217,2745.728395,0,0.250420875,11,7,1312.115703,0,0.063973064,0,0,0,1500
4,2312.045455,992,-0.2,459,4.583877996,-1,7282.122581,1096,0.089262187,4,8,4108.629954,14800,0.019607843,0,0,0,691
4,0,4200,-0.217592593,397,5.070528967,-1,5775.487476,9000,0.09453748,4,9,3543.446582,0,0.057934509,0,0,0,7000
7,0,811,-0.397222222,261,4.946360153,4,4104.497997,2568.2,0.041666667,19,10,2587.116784,0,0.01532567,0,0,0,1100
3,2225.875,2300,-0.2,205,4.570731707,-1,3566.813218,3450,0.159390609,4,6,3095.417926,25200,0.03902439,1,0,0,4000
4,0,2900,-0.3953125,276,4.485507246,217,5635.153846,2900,0.095535714,10,8,3141.928494,0,0.036231884,0,0,0,591
1,0,791,-0.25,286,4.416083916,-1,3818.617858,791,0.188565341,1,5,2823.580651,0,0.073426573,0,1,0,647
1,2912.584775,4500,-0.155555556,105,4.295238095,-1,5972.067189,4500,-0.155555556,1,8,4003.87284,14800,0,0,0,0,797
3,2349.828571,774,-0.166666667,179,4.754189944,-1,8743.392982,774,0.166666667,27,10,4731.580664,16700,0.033519553,0,0,1,3200
3,2294.330769,6400,-0.336111111,300,5.156666667,-1,3489.698724,6400,0.11048581,8,5,2969.98325,19100,0.033333333,0,0,0,1500
2,2096.304348,829,-0.391071429,476,4.352941176,-1,5101.191176,1664.5,0.207061688,5,8,3316.19414,8100,0.048319328,0,0,0,788
7,1673.722222,620,-0.288383838,780,4.583333333,-1,3575.718966,1505,0.141625113,8,5,2736.665547,4900,0.044871795,0,1,0,1400
4,0,537,-0.273611111,410,3.890243902,217,10300,1459.25,0.207255291,5,8,4004.81466,0,0.075609756,0,0,0,1000
0,1912.2,0,-0.302083333,969,4.529411765,-1,19260,0,0.232600069,15,10,4659.453403,3300,0.050567595,1,0,0,5800
5,1845.693069,776,-0.214583333,505,4.655445545,4,3263.847441,776,0.122125,15,4,2514.428999,15800,0.043564356,0,0,0,5700
6,1755.96875,2700,-0.212191358,797,4.503136763,4,7497.943662,12400,0.159625552,10,10,3286.473858,10200,0.048933501,1,0,0,803
3,2845.038095,4400,-0.177777778,294,4.527210884,4,7415,4400,0.325163399,5,7,4204.863071,15700,0.044217687,0,0,0,718
0,1419.74359,0,-0.223677249,518,4.318532819,4,3248.573427,0,0.139075863,10,7,2390.484433,4800,0.079150579,0,0,0,10300
2,2601.045238,2200,-0.253202948,777,4.602316602,-1,4527.093617,2200,0.185307122,15,10,3463.310989,27700,0.063063063,0,0,0,2100
1,1305.5,759,-0.377579365,415,5.079518072,-1,6965.462936,759,0.190259173,30,9,4170.321238,4200,0.05060241,0,1,0,2400
5,0,2700,-0.11875,553,4.444846293,-1,3599.782972,7550,0.273983135,8,7,2532.380775,0,0.054249548,0,0,1,3900
1,1770.530055,1300,-0.235069444,525,5.255238095,-1,3516.446772,1300,0.007863248,13,5,2706.502691,27700,0.015238095,0,0,0,1000
2,3459.976882,2100,-0.246944444,340,4.717647059,-1,8849.258824,13800,0.164468549,19,6,5828.481525,30900,0.041176471,0,0,0,1400
32,2546.5,191,-0.265193603,914,4.601750547,4,4910.658042,1888.451613,0.07292767,34,8,3838.193246,9800,0.057986871,0,0,1,844
0,814,0,-0.174074074,434,4.30875576,-1,3677.7,0,0.136712715,11,10,2546.128823,1200,0.036866359,0,0,0,643
1,0,16900,-0.225617284,378,4.955026455,4,3413.881939,16900,0.009646207,6,6,1710.823441,0,0.023809524,0,1,0,1600
1,0,804,-0.141666667,141,4.510638298,4,3434.931384,804,0.13825487,5,4,2268.176792,0,0.092198582,0,0,0,1500
3,1986.096386,1500,-0.211388889,854,4.588992974,-1,3594.627004,1500,0.14389263,6,4,2839.544036,16700,0.035128806,1,0,0,1000
3,0,1400,-0.275,258,4.794573643,217,2597.413287,4933.333333,0.060633117,7,8,1538.514247,0,0.031007752,0,1,0,1200
4,1935.90393,1200,-0.15,512,4.90625,-1,4800.767123,1400,0.177142857,13,6,2856.881489,30400,0.03515625,0,0,0,1000
4,2288.806452,3000,-0.283333333,331,4.98489426,4,8515.312704,8550,0.108838384,26,8,4717.097101,12700,0.027190332,0,0,1,1800
2,0,1500,-0.155555556,366,4.56557377,-1,3619.356021,1500,0.160990861,2,8,2205.531882,0,0.024590164,0,0,0,700
2,1653.384615,6000,-0.149206349,315,4.707936508,4,5100,6000,0.142469728,8,10,2699.085567,5100,0.044444444,0,0,0,1800
4,1166.666667,744,-0.376282051,702,4.833333333,-1,3475.248622,8314.666667,-0.059469697,16,6,2286.598665,1300,0.01994302,0,0,0,1000
2,3511.757232,6000,-0.297777778,670,4.389552239,-1,14426.1,6000,-0.03444145,16,6,6655.273479,64100,0.02238806,0,0,0,927
2,3052.858416,1300,-0.229166667,643,4.66874028,4,7970.928571,8650,0.255803571,14,9,4096.711767,48800,0.026438569,0,0,0,6500
